player_id,year,team
6722,2005,22
6722,2006,22
2080,2004,30
2080,2005,30
2080,2006,30
2080,2007,12
3093,1960,4
1101,2005,11
1101,2006,11
1101,2007,11
1101,2008,11
1101,2009,15
1101,2010,15
1101,2011,15
1101,2012,15
1101,2013,15
1101,2014,15
1101,2015,15
12282,1985,6
12282,1986,6
12282,1987,6
12282,1988,6
12282,1989,15
9897,1970,4
9897,1971,4
9897,1972,4
9897,1973,4
9897,1974,4
9897,1975,4
9897,1976,4
9897,1977,447
12029,1972,18
2622,1991,12
2622,1992,12
2622,1993,12
2622,1994,12
2622,1995,12
2622,1997,16
2622,1998,20
2622,1999,20
4788,2003,8
4788,2004,8
4788,2005,8
4788,2006,28
4788,2007,28
4788,2008,2
4788,2008,6
4788,2009,6
4788,2010,6
4788,2011,6
4788,2012,6
4788,2013,6
2782,1994,447
2782,1995,29
2782,1996,29
2782,1997,29
2782,1998,29
2782,1999,29
2782,2000,29
2782,2001,29
2782,2002,29
2782,2003,29
2782,2004,29
2782,2005,29
2782,2006,29
2782,2007,29
2782,2008,31
2782,2009,31
4859,1998,24
4859,1999,24
4859,2000,24
4859,2001,24
4859,2002,24
19380,1998,10
19380,1999,10
19380,2000,10
19380,2001,10
19380,2003,16
19380,2004,19
19380,2005,19
19380,2006,19
153,2003,3
153,2004,3
153,2005,3
153,2006,3
153,2007,3
153,2008,1
153,2009,1
153,2010,8
23015,2003,23
23015,2004,23
23015,2005,23
23015,2005,10
23015,2006,10
23015,2007,22
23015,2008,22
23015,2009,13
20264,1998,30
20264,1999,30
20264,2000,30
20264,2001,30
20264,2002,30
20264,2003,30
20264,2004,30
7261,1973,3
7261,1974,3
7261,1975,28
7261,1976,28
7261,1977,28
7261,1978,28
7261,1979,28
7261,1980,28
7261,1981,28
16369,1985,22
16369,1986,22
16369,1987,22
16369,1988,22
16369,1989,22
16369,1990,27
16369,1991,27
16369,1993,13
8393,1983,16
8393,1984,16
8393,1985,16
3619,1972,6
3619,1973,6
3619,1974,6
3619,1975,6
3619,1976,6
3619,1977,6
6527,2013,18
6527,2014,18
6527,2015,18
6527,2016,18
6527,2017,5
14961,1961,14
14961,1962,14
14961,1963,15
14961,1964,14
21307,1977,31
16332,1967,16
8239,1999,27
8239,2000,27
8239,2001,27
8239,2002,27
8239,2003,27
8239,2004,27
8239,2006,9
8239,2006,18
8239,2007,26
8239,2008,26
17711,2007,4
6734,1994,7
6734,1995,7
23145,1997,17
23145,1998,17
23145,2002,25
23145,2003,25
23145,2004,25
23145,2005,25
23145,2006,25
19821,1987,21
19821,1988,21
23569,1960,5
23569,1961,5
23569,1962,5
23569,1963,5
23569,1967,5
23569,1968,24
15133,2007,1
15133,2008,1
15133,2009,1
15133,2010,1
15133,2011,23
15133,2012,19
15133,2013,19
15133,2014,19
15133,2015,20
20637,1958,31
20637,1959,31
20637,1960,31
20637,1961,31
20637,1962,31
20637,1963,31
20637,1964,31
20637,1965,18
20637,1966,18
5279,1984,9
5279,1985,9
5279,1986,9
22886,1990,7
22886,1991,7
22886,1992,12
22886,1993,12
22886,1993,2
22886,1994,2
22886,1995,12
11760,2004,25
15324,1971,28
15324,1972,28
15324,1974,28
3266,1983,15
3266,1984,15
3266,1985,15
3266,1987,30
16538,1967,28
16538,1970,20
13540,1981,15
13540,1982,15
13540,1983,15
13540,1984,15
13540,1985,15
13540,1986,15
13540,1987,15
13540,1988,15
13540,1989,15
13540,1990,15
13540,1991,15
13540,1992,15
13540,1993,15
7143,1973,22
7143,1974,22
7143,1975,22
7143,1976,22
7143,1977,22
7143,1978,22
7143,1979,22
7143,1980,1
11227,1996,14
11227,1996,1
11227,1997,14
11227,1998,14
11227,1999,14
11227,2003,13
21682,1954,21
21682,1955,21
21385,1987,2
5702,1994,22
5702,1995,22
5702,1996,22
5702,1997,22
5702,1998,22
5702,1999,22
5702,2000,22
5702,2001,22
5702,2002,22
5702,2003,22
5702,2004,22
2708,1993,12
2708,1994,12
14996,1982,24
14996,1983,24
14996,1984,24
14996,1985,24
14996,1986,24
14996,1987,24
14996,1988,24
14996,1989,24
14996,1990,24
17340,1994,13
17340,1995,13
17340,1996,13
17340,1997,23
17340,1998,23
17340,1999,16
7608,1991,2
24768,2006,29
24768,2007,29
178,1974,29
18515,1996,20
18515,1997,20
18515,1997,30
18515,1998,20
10278,1986,27
10278,1987,27
10278,1988,27
19671,2008,30
19671,2009,30
19671,2010,17
19671,2011,17
19671,2012,15
23254,1998,29
23254,2000,26
8864,1998,18
8864,1999,18
8864,2000,18
8864,2001,18
8864,2001,25
8864,2002,8
9303,2008,26
9303,2009,26
9303,2010,26
9303,2012,26
9303,2013,26
9303,2014,8
2440,1985,447
22060,2014,29
22060,2014,10
22956,1992,2
22956,1993,2
22956,1994,2
22956,1995,2
22956,1996,17
22956,1997,17
22956,1998,17
22956,1999,17
22956,2000,17
22956,2001,17
22956,2002,17
22956,2003,17
22956,2004,3
22956,2005,3
22956,2006,3
22956,2006,19
11991,1987,30
11991,1987,13
16891,2003,16
16891,2004,16
16891,2005,16
16891,2006,16
16891,2007,16
16891,2008,16
16891,2009,16
16891,2010,11
16891,2011,11
16891,2012,24
16891,2013,31
16891,2014,31
10897,1968,21
8559,1965,21
8559,1968,28
24915,2006,17
24915,2007,17
24915,2008,8
9722,2005,7
9722,2005,21
9722,2006,21
16517,1987,4
8892,1973,1
8892,1974,1
8892,1975,1
8892,1976,1
8892,1977,1
8892,1978,1
8892,1979,1
8892,1980,1
8892,1981,1
13803,1999,11
13803,2000,11
13803,2001,11
13803,2002,11
13803,2003,12
22861,1974,19
22861,1975,5
21511,1974,19
21511,1976,1
21511,1977,1
21511,1978,1
21511,1978,26
21511,1979,26
21511,1980,26
21511,1981,26
22252,2015,24
22252,2016,24
22252,2017,24
3879,1972,3
4919,2013,29
4919,2014,29
4919,2015,29
4919,2016,447
4919,2017,23
21062,1992,17
14337,2015,4
14337,2016,4
6771,2001,17
6771,2002,17
6771,2004,2
6771,2006,17
6771,2007,17
6771,2011,29
11313,1980,447
11313,1981,447
11313,1982,447
11313,1983,447
11313,1984,447
11313,1985,447
11313,1986,447
11313,1987,447
11313,1988,447
11313,1989,30
11313,1989,447
18626,2013,4
18626,2014,4
18626,2015,4
18626,2016,4
18626,2017,30
16144,2002,6
16144,2003,6
16144,2004,6
16144,2005,6
14542,2006,25
14542,2007,25
14542,2008,12
2260,1972,15
2260,1973,15
2260,1974,15
2260,1975,15
2260,1976,15
2260,1977,15
2260,1978,15
2260,1979,15
2260,1980,15
2260,1981,15
2260,1982,15
2260,1983,15
2260,1984,15
2260,1985,15
20319,1978,2
6505,2016,6
6505,2017,6
6158,1987,4
7795,2007,27
15586,1985,4
15586,1986,4
15586,1987,4
15586,1989,3
15586,1990,3
1003,2013,27
1003,2014,27
1003,2015,27
1003,2016,27
1003,2016,24
1003,2016,23
1003,2017,12
19370,1963,3
19370,1964,3
19370,1965,3
19370,1966,3
19370,1967,3
19370,1968,3
19370,1969,3
19370,1970,14
19370,1971,14
19370,1972,14
553,1987,29
16759,2012,20
6644,2017,12
4640,1987,18
24270,1967,21
24270,1968,21
24270,1969,21
24270,1970,21
24270,1971,447
312,2012,13
312,2013,13
312,2014,13
312,2015,13
312,2016,12
312,2017,12
13302,2006,11
13302,2007,11
13302,2008,11
13302,2009,11
13302,2010,11
13302,2011,11
13302,2012,11
13302,2013,11
13302,2014,11
13302,2015,11
13302,2016,11
13302,2017,11
1053,1978,29
1053,1979,29
1053,1980,29
14818,1993,31
14818,1994,27
14818,1996,1
14818,1997,1
9506,1993,32
9506,1994,32
9506,1995,32
9506,1996,6
9506,1997,31
9506,1998,31
9506,2001,31
9506,2002,31
9506,2003,31
9506,2004,14
23779,1972,1
23779,1974,12
23779,1975,12
23779,1976,30
23779,1976,14
6735,1977,28
6735,1978,28
6735,1979,28
6735,1980,28
6735,1981,28
14248,1993,12
14248,1994,12
14248,1995,11
14248,1996,11
14248,1998,19
10925,1996,14
10925,1996,1
10925,1998,14
10925,1999,14
10925,2000,15
10925,2001,15
10925,2002,15
10925,2003,6
10925,2004,6
10925,2005,6
10925,2006,6
17461,1987,12
7218,1985,18
7218,1986,18
7218,1987,18
7218,1988,18
872,1993,17
872,1994,17
872,1996,13
238,1982,447
238,1983,447
17289,2006,24
12404,1960,4
12404,1962,16
5585,1959,23
5585,1960,23
5585,1961,12
5585,1962,12
5585,1963,12
5585,1964,12
21,2014,4
21,2015,12
21,2016,12
21,2017,30
19976,2003,15
19976,2003,28
19976,2004,28
19976,2005,26
23948,1978,17
23948,1979,17
23948,1980,17
23948,1981,17
23948,1982,17
23948,1983,17
23948,1984,17
23948,1985,17
23948,1986,28
23948,1987,28
20983,1974,29
20983,1974,26
20983,1975,26
20983,1976,26
20983,1978,26
24062,2011,30
24062,2011,8
17301,2015,26
17301,2016,26
17301,2017,26
11378,1982,30
11378,1983,30
11378,1984,30
11378,1985,30
11378,1986,30
11378,1987,30
11378,1988,30
11378,1989,30
11378,1990,30
11378,1991,28
11378,1992,28
11378,1993,28
11378,1994,28
11378,1995,7
11378,1996,7
11378,1997,7
11378,1998,7
11378,1999,17
23223,1971,12
24670,2014,10
22418,1985,4
22418,1986,4
22418,1987,4
22418,1988,4
22418,1989,4
22418,1990,4
22418,1991,4
22418,1992,4
2724,1960,20
2724,1965,20
7767,1998,7
19763,1997,18
19763,1998,25
16962,1976,26
16962,1978,26
16962,1979,26
16962,1980,26
14725,2008,15
14725,2009,15
14725,2010,15
14725,2011,15
14725,2012,15
14725,2013,15
14725,2014,15
14725,2015,18
14725,2016,18
14725,2017,18
8763,2014,12
8763,2015,12
8763,2016,12
8763,2017,12
17689,1984,447
2557,1984,2
2557,1985,2
2557,1986,2
2557,1987,2
2557,1988,2
4437,1998,7
4437,1999,7
6843,1961,16
14533,1979,23
14533,1980,23
14533,1981,23
14533,1982,23
4747,1978,30
7047,1981,20
7047,1982,20
7047,1983,20
7047,1984,20
7047,1985,20
7047,1985,4
11408,2002,5
11408,2003,5
6804,1976,23
6804,1977,23
6804,1978,23
6804,1979,23
6804,1980,23
6804,1981,23
6804,1982,23
6804,1983,23
6804,1984,23
6804,1985,23
6804,1986,23
6804,1987,23
19835,2000,4
19835,2001,4
16547,2010,25
16547,2011,25
733,1987,21
12098,1982,12
12098,1983,12
12098,1984,12
12098,1987,26
1961,2003,32
1961,2004,32
1961,2005,32
1961,2006,32
1961,2007,32
1961,2008,32
1961,2009,32
1961,2010,5
1961,2011,5
1961,2012,5
1961,2013,31
1961,2014,31
1961,2015,31
1961,2016,24
23078,1970,29
23078,1971,29
23078,1972,29
23078,1972,28
23078,1973,28
23078,1974,28
23078,1975,28
15844,1969,2
15844,1970,2
15844,1971,2
15844,1972,2
15844,1973,2
15844,1974,2
15844,1975,2
15844,1976,16
24302,1967,15
24302,1970,1
8973,1998,4
11974,2016,22
11974,2017,22
13048,1960,24
13048,1961,24
13048,1962,24
13048,1963,24
13048,1964,24
13048,1965,24
13048,1966,24
13048,1967,24
13048,1968,24
13048,1969,24
13048,1970,24
13048,1971,24
13048,1972,24
16264,1982,22
16264,1983,22
16264,1984,22
16264,1985,22
16264,1986,22
16264,1987,22
16264,1988,22
16264,1989,22
16264,1989,16
16264,1990,16
16264,1991,22
16264,1992,22
12777,1994,16
12777,1996,29
12777,1997,29
24572,1986,3
24572,1987,3
24572,1988,3
24572,1989,3
24572,1990,3
24572,1991,3
24572,1992,3
24572,1993,9
24572,1994,9
24572,1995,9
24572,1996,7
24572,1996,4
24572,1996,3
24572,1997,7
24572,1997,4
24572,1997,6
24572,1998,7
23672,2009,4
23672,2010,4
23672,2011,4
23672,2012,32
23672,2012,9
23672,2013,3
23672,2013,7
6375,2016,18
6375,2017,18
1189,2008,13
1189,2009,27
1189,2010,27
1189,2011,27
1189,2012,27
1189,2014,14
1189,2015,27
1189,2016,23
1189,2017,23
12955,1968,16
9398,1981,15
9398,1982,15
9398,1983,15
9398,1984,15
9398,1985,15
9398,1986,15
9398,1987,15
20477,1972,20
20477,1973,20
20477,1974,20
10479,2015,12
10479,2016,12
10479,2017,13
10455,1989,14
10455,1990,14
10455,1991,14
10455,1992,2
61,1987,18
8233,2012,3
8233,2013,3
8233,2014,4
8233,2015,26
5523,1984,18
5523,1985,18
5523,1986,18
5523,1987,18
5523,1988,18
5523,1989,20
5523,1990,20
5523,1991,20
5523,1992,20
5523,1993,20
5523,1993,4
5523,1994,1
5523,1995,1
19818,2001,18
19818,2002,18
19818,2003,18
19818,2004,18
19818,2005,18
2459,1957,31
2459,1958,31
2459,1959,31
2459,1960,31
2459,1961,31
2459,1962,31
2459,1963,31
2459,1964,31
2459,1965,31
2459,1966,31
2459,1967,31
2459,1968,31
2459,1969,31
2459,1970,31
2459,1971,31
2459,1972,31
2459,1973,31
19303,2005,27
19303,2006,27
19303,2007,27
19303,2008,27
19303,2009,27
19303,2010,27
19303,2011,10
19303,2012,26
19303,2012,12
24762,1987,9
24762,1988,9
15546,1952,7
15546,1955,8
15546,1956,8
15546,1957,8
15546,1958,8
15546,1959,8
1766,1993,20
1766,1994,20
1766,1995,20
1766,1996,20
1766,1997,20
1766,1997,30
1766,1998,20
1766,1999,28
15595,1987,13
17030,2012,9
608,2013,26
608,2014,26
608,2015,26
608,2016,26
608,2017,26
5882,2017,17
3482,1987,24
22878,2000,28
22878,2001,28
22878,2003,12
4613,1995,25
4613,1996,25
4613,1996,13
4613,1997,25
4613,1998,26
4613,1999,9
4613,2000,9
4613,2001,9
4613,2002,29
13304,1982,26
22457,1985,4
22457,1986,4
22457,1987,4
22457,1988,4
22457,1989,4
22457,1990,4
24079,1984,6
11056,1983,24
11056,1984,24
11056,1985,19
11056,1986,19
16635,1987,4
5671,1999,15
5671,2001,10
5671,2002,10
5671,2003,18
20945,1992,20
20945,1993,20
20945,1994,20
20945,1995,20
20945,1996,20
20945,1997,20
20945,1998,20
20945,1999,20
20945,2000,18
7493,2008,13
7493,2009,13
7493,2010,13
7493,2011,13
7493,2012,13
7493,2013,13
7493,2014,13
7493,2015,23
7493,2015,15
7493,2016,14
4790,1997,28
4790,1998,28
4790,1999,28
4790,2000,28
4790,2001,28
4790,2002,22
4790,2003,22
10722,1987,12
11731,2017,3
16399,1987,7
16399,1988,7
16399,1989,7
16399,1990,7
16399,1991,7
16399,1992,7
16399,1993,27
16399,1994,27
16399,1995,27
16399,1996,27
16399,1997,27
16399,1998,27
16399,1999,27
16399,2000,11
16399,2001,11
16399,2002,21
14201,2016,21
14201,2017,21
3607,1993,1
3607,1994,1
22059,2002,5
22059,2003,5
2430,2006,1
2430,2007,1
2430,2008,1
4231,2016,8
4231,2017,8
2611,1985,6
2611,1986,6
2611,1987,6
2611,1988,6
2611,1989,6
2611,1990,6
2611,1991,6
1528,1991,6
1528,1992,6
13924,2005,12
13924,2006,12
13924,2008,21
71,2016,20
71,2017,20
24653,1988,21
24653,1989,21
24653,1990,21
24653,1991,21
9231,1995,23
9231,1996,23
9231,1997,23
9231,1998,23
9231,1999,23
9231,2000,23
9231,2001,9
22080,2011,9
2734,1987,12
1247,2010,13
8754,1976,17
8754,1977,17
8754,1978,17
8754,1979,17
8754,1980,17
8754,1981,17
8754,1982,17
8754,1983,17
8754,1984,8
8754,1985,8
8754,1986,8
8754,1987,8
8754,1988,8
8754,1989,8
8754,1990,32
10609,2012,14
10609,2013,14
10609,2014,19
10609,2015,19
10609,2016,19
10427,2009,11
232,2014,29
232,2015,29
232,2016,447
232,2017,447
10382,1996,23
10382,1996,29
13259,2001,29
13259,2002,29
13259,2003,29
13259,2004,29
13259,2005,29
13259,2006,25
13259,2007,25
13259,2008,25
13259,2009,25
13259,2010,12
10959,1987,29
10959,1988,2
10959,1989,32
10959,1990,1
10961,2007,25
10961,2008,25
10961,2009,25
10961,2010,25
6746,1979,29
6746,1980,29
6746,1981,29
6746,1982,29
4196,1960,31
12180,1969,17
12180,1970,17
12180,1971,17
12180,1972,17
12180,1973,13
16114,1988,23
16114,1989,23
16114,1990,23
16114,1991,23
16114,1992,23
16114,1993,26
16114,1994,26
10520,2002,5
16840,2009,22
16840,2010,22
16840,2011,22
16840,2012,25
23718,1974,23
1239,2012,7
8874,1996,4
8874,1997,4
8874,1998,4
8874,1999,4
8874,2000,1
8874,2001,1
8874,2002,1
8874,2003,1
8874,2004,15
8874,2005,15
8874,2006,4
8874,2007,8
17887,1962,7
17887,1964,7
2869,2000,3
2869,2001,3
2869,2002,3
2869,2003,24
2869,2004,24
2869,2005,24
2869,2006,24
11594,1967,17
11594,1968,17
11594,1969,17
11594,1970,17
3101,2014,17
3101,2015,17
3101,2016,17
3101,2017,17
7789,2001,3
4492,1995,3
4492,1996,3
4492,1997,3
11591,2004,11
11591,2005,11
11591,2007,11
11591,2008,11
11591,2009,11
11591,2010,11
11591,2011,11
11591,2012,11
11591,2013,12
13349,1982,19
13349,1983,19
13349,1984,19
13349,1985,19
225,1977,2
225,1978,2
11388,2009,21
11388,2010,21
11388,2011,10
11388,2012,10
11388,2013,10
8306,1979,20
8306,1980,20
8306,1981,20
8306,1982,20
8306,1983,20
8306,1984,20
8306,1985,29
9502,2011,3
9502,2012,29
9502,2012,9
14805,1976,29
14805,1977,24
5107,1984,27
8651,1966,7
279,1977,29
279,1978,29
279,1979,29
279,1980,29
279,1981,29
279,1982,29
14688,2013,31
14688,2014,31
14688,2015,31
14688,2016,31
14688,2017,7
21232,1989,30
21232,1990,30
21232,1991,30
21232,1992,30
21232,1993,30
21232,1994,30
21232,1995,19
21232,1996,19
17203,1997,20
17203,1998,20
17203,1999,20
17203,2000,8
17203,2001,1
17203,2002,1
17203,2003,1
17203,2004,1
17203,2005,19
17203,2006,19
17203,2007,26
17203,2008,26
13960,2016,26
13960,2016,25
13960,2017,25
5220,2015,20
5220,2016,16
1591,1990,28
12948,2010,16
1229,1961,3
1229,1962,3
1229,1963,3
1229,1964,3
1229,1965,3
1229,1966,3
1229,1967,12
24130,1985,18
24130,1985,30
24130,1986,26
24130,1987,9
12334,1983,7
12334,1983,13
12334,1984,9
12334,1986,9
7280,2003,11
21201,2002,15
21201,2004,29
981,1950,31
981,1952,31
15120,1965,20
15120,1966,20
15120,1967,20
15120,1967,21
15120,1968,21
15120,1970,4
17667,1961,21
17667,1962,21
17667,1963,21
17667,1964,21
17667,1965,21
17667,1966,21
17667,1967,21
17667,1968,21
17667,1969,21
17667,1970,447
17667,1970,26
17667,1971,21
14386,1970,6
14386,1971,6
14386,1972,6
14386,1973,6
14386,1974,6
14386,1975,6
14386,1976,6
14386,1977,6
14386,1978,6
14386,1979,17
24229,1993,2
24229,1994,2
24229,1995,2
24229,1996,30
2643,2016,16
2643,2017,462
6432,1998,30
6432,1999,30
12549,1960,5
12549,1962,4
14925,1992,24
14925,1993,8
14925,1994,8
14925,1995,9
5142,1980,12
5142,1981,12
5142,1982,12
7093,2007,18
7093,2008,18
7093,2009,18
7093,2010,4
7093,2011,4
7093,2012,4
7093,2013,4
7093,2014,4
7093,2015,4
7093,2016,4
7093,2017,27
2409,1977,18
2409,1978,18
2409,1979,18
2409,1980,30
16844,1987,9
12489,1986,2
12489,1987,2
12489,1988,2
13018,1996,12
13018,1996,18
13018,1996,6
13018,1997,10
13018,1998,10
13018,1999,10
7646,1993,18
7646,1994,18
7646,1995,18
7646,1996,18
7646,1997,18
7646,1998,18
7646,1999,18
7646,2000,20
10152,1981,27
10152,1982,27
10152,1983,27
10152,1984,27
10152,1985,27
10152,1986,9
10152,1987,9
10152,1988,9
13561,2015,29
13561,2016,447
13561,2017,447
43,1982,16
43,1983,16
43,1984,16
43,1984,15
43,1987,15
2355,2012,20
2355,2013,20
2355,2014,20
1343,1998,31
1343,1999,31
1343,2000,31
1343,2001,31
1343,2002,31
1343,2003,31
1343,2004,31
1343,2005,31
10156,1999,29
10156,2000,29
10156,2001,29
10156,2002,29
10156,2003,29
10156,2004,29
10156,2005,29
10156,2006,29
10156,2007,29
10156,2008,29
10156,2009,11
485,1968,20
20923,2012,9
20923,2013,32
20923,2014,32
20923,2015,32
20923,2016,30
20923,2017,23
4345,1986,14
17654,2010,5
17654,2011,5
17654,2012,5
17654,2013,5
17654,2014,5
17654,2016,5
7413,2005,8
7413,2006,8
7413,2007,8
7413,2008,30
7413,2009,15
851,1980,2
851,1981,2
851,1982,5
474,1986,23
474,1987,23
474,1988,23
474,1989,23
474,1990,23
474,1991,23
474,1992,23
474,1993,23
20560,2011,29
15056,2013,27
15056,2014,27
15056,2016,17
15056,2017,17
1246,2015,19
1246,2016,19
15286,2016,12
15286,2017,12
3741,2010,30
3741,2011,30
3741,2012,30
3741,2013,30
3741,2014,30
3741,2015,30
3741,2016,30
3741,2017,30
8072,2015,9
8072,2016,9
8072,2017,9
22850,2016,30
22850,2017,30
9211,2002,15
9211,2003,15
9211,2004,15
9211,2005,22
9211,2006,22
9211,2007,13
9211,2008,22
8843,1998,28
8843,1999,28
8843,2000,28
8843,2001,28
8843,2002,16
8843,2003,16
8843,2004,16
8843,2005,16
9866,1979,447
9866,1980,447
9866,1981,447
9866,1982,447
9866,1983,447
9866,1984,447
9866,1985,447
9866,1986,447
9866,1986,12
9866,1987,12
2482,1974,20
2482,1975,20
2482,1976,20
15316,1996,29
15316,1996,19
15316,1997,29
15316,1998,29
15316,1999,29
15316,2000,10
15316,2001,10
15316,2002,10
15316,2003,10
15316,2004,10
15316,2005,23
15316,2006,23
15316,2007,23
15316,2008,23
7966,1985,4
7966,1986,4
7966,1987,4
7966,1989,4
7966,1990,2
7966,1991,2
7966,1992,2
8756,2017,9
17927,1987,28
13962,1996,27
13962,1997,27
13962,1998,27
16436,1960,462
16436,1961,18
11981,1979,3
11981,1980,3
11981,1981,3
11981,1982,3
11981,1983,3
11981,1984,3
11981,1985,19
10987,2011,30
10987,2012,30
10987,2013,30
10987,2014,30
10987,2015,30
2218,2004,27
2218,2005,27
2218,2006,27
2218,2007,24
4061,1962,5
10706,1978,4
15517,2015,23
15517,2015,18
15517,2016,13
15517,2017,13
10154,1982,3
254,2000,13
254,2001,13
6299,1996,16
8394,2000,10
8394,2001,10
8394,2002,10
7471,2011,22
7471,2012,22
7471,2013,22
7471,2014,22
7471,2015,22
7471,2016,22
7471,2017,31
23840,1992,28
23840,1993,28
23840,1994,28
23840,1995,28
23840,1996,28
23840,1997,28
23840,1998,28
23840,1999,28
23840,2000,28
23840,2001,28
23840,2002,28
23840,2003,28
23840,2004,11
23840,2005,20
23840,2006,20
6556,2006,19
6556,2007,19
13264,1970,6
13264,1971,6
13264,1972,6
13264,1973,6
8049,1986,12
8049,1987,12
8049,1987,17
8049,1988,17
8049,1989,17
8049,1990,17
8049,1991,17
8049,1992,17
8049,1993,2
17785,2004,9
24242,1998,20
24242,1999,20
24242,2000,20
24242,2001,20
24242,2002,20
24242,2003,20
24242,2004,20
24242,2005,20
24242,2006,25
3334,1988,16
12623,1979,13
12623,1980,13
12623,1981,13
12623,1982,13
12623,1983,13
12623,1984,13
14804,2002,4
14804,2003,4
14804,2004,4
14804,2005,24
14804,2006,24
14804,2007,13
14804,2008,13
14804,2009,13
14804,2010,13
14804,2011,13
4232,2000,27
4232,2001,27
4232,2002,27
4232,2003,27
4232,2004,27
4232,2005,8
4232,2006,8
996,1999,14
996,2000,28
7441,1968,31
7441,1969,31
7441,1970,31
7441,1971,31
7441,1972,31
7441,1973,26
7441,1974,26
7441,1975,26
11817,1983,3
11817,1984,3
11817,1984,19
11817,1985,15
11817,1986,15
11817,1987,15
11817,1988,15
11817,1989,15
11817,1990,30
11817,1991,30
11817,1992,30
11817,1993,30
11817,1994,30
11817,1995,30
11817,1996,32
11817,1996,15
11817,1997,32
11817,1997,24
11817,1998,32
11817,1999,32
11817,2000,32
11817,2001,32
23103,1996,22
412,1958,19
412,1959,19
412,1960,19
412,1961,19
412,1962,19
412,1963,19
412,1965,21
412,1966,21
4510,2009,22
4510,2010,22
8070,2017,8
17361,2002,25
17361,2003,25
17361,2004,25
17361,2005,25
17361,2006,25
17361,2007,25
17361,2008,25
17361,2009,25
17361,2010,23
17361,2011,23
17361,2012,23
17361,2013,23
17361,2014,21
17361,2015,21
17361,2016,21
17361,2017,25
7894,1967,26
7894,1968,26
7894,1969,29
7894,1970,29
7894,1971,29
7894,1972,22
7894,1973,22
7894,1974,22
7894,1975,22
7894,1976,28
7894,1977,23
7894,1977,26
24826,1969,24
24826,1970,24
24826,1971,24
24826,1972,24
24826,1973,24
24826,1974,24
24826,1975,24
24826,1976,24
24826,1977,24
24180,1983,17
24180,1984,17
24180,1987,28
15799,1976,6
15799,1977,6
15799,1978,6
15799,1979,31
15799,1980,31
14946,1980,1
14946,1981,23
14946,1982,23
14946,1983,23
14946,1984,23
14946,1985,23
14946,1986,23
14946,1987,23
14946,1988,23
14946,1989,23
14946,1990,23
14946,1991,23
14946,1992,23
14946,1993,23
14946,1994,21
4480,2014,26
4480,2015,26
4480,2016,26
4480,2017,1
17050,1994,17
17050,1995,17
17050,1996,17
17050,1997,17
17050,1998,3
17050,2000,3
15455,2001,18
16753,2001,19
16753,2002,19
16753,2003,19
16753,2004,32
16753,2005,6
12875,2009,3
12875,2011,4
12875,2012,4
12875,2013,4
12875,2014,4
17165,2007,17
17165,2009,5
18730,1998,15
18730,1999,15
18730,2000,15
18730,2001,15
18730,2002,15
18730,2003,17
18730,2004,17
10838,1991,12
10838,1992,12
10838,1993,12
10838,1994,12
10838,1995,12
10838,1996,12
10838,1996,18
10838,1996,6
10838,1997,10
10838,1997,3
10838,1998,10
10838,1999,10
7763,1996,12
7763,1997,10
7763,1998,10
7763,1999,10
7763,2000,10
7763,2001,10
7763,2002,10
7763,2003,10
7763,2004,18
1670,1978,18
1670,1979,18
1670,1980,18
1670,1981,18
1670,1982,18
1670,1983,18
17094,1987,8
16481,2010,12
16481,2011,12
16481,2012,2
16481,2012,12
16481,2012,23
2885,1972,21
2885,1973,21
2885,1974,21
2885,1975,21
2885,1976,21
2885,1977,21
2885,1978,21
2885,1979,16
2885,1980,16
2885,1981,16
2885,1982,16
22217,2012,10
22217,2013,10
22217,2014,10
9097,2009,5
14456,2002,28
14456,2003,28
14456,2004,28
14456,2005,28
14456,2006,25
2348,1975,18
2348,1976,18
2348,1977,18
2348,1978,18
2348,1979,18
2348,1980,18
2348,1981,18
2348,1982,18
2348,1983,18
2348,1984,18
21434,1951,20
21434,1952,20
21434,1953,20
21434,1955,17
21434,1956,17
21434,1957,17
7734,2015,9
7734,2016,9
7734,2017,9
12998,1973,28
12998,1974,28
12998,1975,28
12998,1976,28
12998,1977,28
12998,1978,28
12998,1979,28
12998,1980,28
8021,1987,18
8021,1988,18
8021,1989,18
8021,1990,18
8021,1991,18
8021,1992,18
8021,1993,18
8021,1994,15
8021,1995,15
8021,1996,32
8021,1996,15
8021,1997,31
8021,1998,31
8021,1999,2
8021,2000,16
9288,2010,11
23835,2006,16
23835,2010,30
23835,2011,30
23835,2013,16
23835,2014,10
23835,2015,10
23835,2015,9
23835,2016,8
2314,2007,32
2314,2008,32
2314,2009,32
2314,2010,32
2314,2011,13
2314,2012,13
18511,2009,28
18511,2011,28
18511,2012,28
18511,2013,28
18511,2014,24
18511,2015,29
22264,1997,11
22264,1998,11
8452,1985,27
8452,1986,21
8452,1988,15
17038,1961,19
17038,1963,19
6290,2001,3
6290,2002,3
6290,2003,3
6290,2004,3
6290,2005,3
6290,2006,13
6290,2007,13
6290,2008,13
6290,2009,13
6290,2010,13
6290,2012,25
21777,2017,18
6864,2014,12
6864,2015,12
6864,2016,12
6864,2017,12
20388,1990,9
20388,1991,9
20388,1992,9
20388,1993,9
20388,1994,9
20388,1995,9
20388,1996,9
20388,1996,5
20388,1997,5
20388,1998,5
20388,1999,5
