player_id,season_year,passing_yards,rushing_yards,receiving_yards,interceptions,tackles,field_goals,touchdowns
13816,1967,0,0,176,0,0,0,2
13816,1968,0,0,646,0,0,0,6
13816,1969,0,0,82,0,0,0,0
13816,1970,0,0,0,0,0,0,0
13817,2000,0,0,0,0,0,0,0
13817,2001,0,0,0,0,0,0,0
13817,2002,0,0,0,0,0,0,0
13817,2003,0,0,0,0,0,0,0
13817,2004,0,0,0,0,0,0,0
13817,2005,0,0,0,0,0,0,0
13817,2006,0,0,0,0,0,0,0
13817,2007,0,0,0,0,0,0,0
13817,2008,0,0,0,0,0,0,0
13819,1950,228,82,0,6,0,0,4
13819,1951,333,9,0,5,0,0,3
13819,1953,506,27,0,8,0,0,3
13821,1973,0,0,0,0,0,0,0
13821,1974,0,0,0,0,0,0,0
13821,1975,0,0,0,0,0,0,0
13821,1977,0,0,0,0,0,0,0
13821,1978,0,0,0,0,0,0,0
13822,2009,0,-7,919,0,2,0,5
13822,2010,0,36,1037,0,2,0,10
13822,2011,0,1,859,0,2,0,5
13822,2012,0,0,857,0,0,0,7
13822,2014,0,0,1318,0,11,0,10
13822,2015,0,14,1140,0,0,0,8
13822,2016,0,-1,564,0,0,0,2
13822,2017,0,0,350,0,0,0,3
13826,1952,0,149,23,0,0,0,1
13826,1953,0,130,24,0,0,0,3
13826,1960,0,0,0,0,0,0,0
13833,2017,0,0,65,0,0,0,0
13835,2004,0,0,0,0,0,0,0
13835,2005,0,0,0,0,0,0,0
13835,2006,0,0,0,0,0,0,0
13835,2007,0,0,0,0,0,0,0
13836,1974,0,0,0,0,0,0,0
13836,1975,0,0,0,0,0,0,0
13836,1976,0,0,0,0,0,0,0
13838,1992,0,0,0,0,0,0,0
13838,1993,0,0,0,0,0,0,0
13838,1994,0,0,0,0,0,0,0
13838,1995,0,0,0,0,0,0,0
13838,1996,0,0,0,0,0,0,0
13838,1997,0,0,0,0,0,0,0
13838,1998,0,0,0,0,0,0,0
13838,1999,0,0,0,0,0,0,0
13838,2000,0,0,0,0,0,0,0
13839,2003,0,0,0,0,0,0,0
13840,1992,757,20,0,9,0,0,5
13840,1993,35,-1,0,0,0,0,1
13840,1994,141,1,0,2,0,0,0
13840,1995,49,4,0,3,0,0,0
13840,2001,154,9,0,1,0,0,2
13840,2002,3469,50,0,19,0,0,25
13840,2003,3414,12,0,17,0,0,18
13840,2004,329,15,0,2,0,0,1
13840,2005,406,26,0,4,0,0,2
13843,2003,0,10,10,0,0,0,0
13844,2006,0,0,0,0,0,0,0
13844,2007,0,0,0,0,0,0,0
13844,2008,0,0,0,0,1,0,0
13844,2009,0,0,0,0,0,0,0
13844,2010,0,0,0,0,5,0,0
13844,2011,0,0,0,0,0,0,0
13845,1997,0,0,0,0,0,0,0
13845,1998,0,0,0,0,0,0,0
13845,1999,0,0,0,0,0,0,0
13845,2000,0,0,0,0,0,0,0
13845,2001,0,0,0,0,0,0,0
13845,2002,0,0,0,0,0,0,0
13845,2003,0,0,0,0,0,0,0
13845,2004,0,0,0,0,0,0,0
13845,2005,0,0,0,0,0,0,0
13845,2006,0,0,0,0,0,0,0
13845,2007,0,0,0,0,0,0,0
13845,2008,0,0,0,0,3,0,0
13846,2006,0,0,146,0,0,0,1
13846,2007,0,0,102,0,0,0,1
13846,2008,0,0,0,0,0,0,0
13847,1986,0,0,0,0,0,0,0
13848,2011,0,55,72,0,0,0,0
13849,2013,0,0,0,0,1,0,0
13852,2011,0,0,0,0,0,0,0
13852,2013,0,0,67,0,5,0,1
13852,2014,0,0,46,0,0,0,0
13853,2001,0,0,0,0,0,0,0
13853,2002,0,0,0,0,0,0,0
13853,2003,0,0,0,0,0,0,0
13853,2004,0,0,0,0,0,0,0
13853,2005,0,0,0,0,0,0,0
13855,2009,0,0,0,0,6,0,0
13855,2010,0,0,0,0,8,0,0
13856,2013,0,0,0,0,3,0,0
13856,2014,0,0,0,0,7,0,0
13857,1985,0,0,288,0,0,0,3
13857,1986,0,0,564,0,0,0,5
13857,1987,0,0,424,0,0,0,3
13857,1988,0,0,103,0,0,0,0
13859,1951,0,0,7,0,0,0,0
13860,2015,0,5,2,0,0,0,0
13860,2016,0,12,0,0,0,0,0
13860,2017,0,0,0,0,0,0,0
13861,2015,0,0,0,0,9,0,0
13861,2016,0,0,0,0,19,0,0
13864,2016,0,0,0,0,1,0,0
13865,1986,0,0,0,0,0,0,0
13865,1988,0,0,0,0,0,0,0
13865,1989,0,0,0,0,0,0,0
13865,1990,0,0,0,0,0,0,0
13865,1991,0,0,0,0,0,0,0
13865,1992,0,0,0,0,0,0,0
13865,1993,0,0,0,0,0,0,0
13865,1994,0,0,0,0,0,0,0
13870,1950,0,7,0,0,0,0,0
13872,2017,0,0,0,0,0,0,0
13874,1960,0,0,0,0,0,0,0
13874,1961,0,-11,0,0,0,0,0
13874,1962,0,0,0,0,0,0,0
13874,1963,0,0,0,0,0,0,0
13874,1964,0,0,0,0,0,0,0
13874,1965,0,21,0,0,0,0,0
13874,1966,0,0,0,0,0,0,0
13874,1967,0,0,0,0,0,0,0
13874,1968,0,6,0,0,0,0,0
13874,1969,19,0,0,0,0,0,0
13874,1970,0,0,0,0,0,0,0
13876,2011,0,0,5,0,0,0,0
13877,1975,0,0,0,0,0,0,0
13877,1976,0,0,0,0,0,0,0
13877,1977,0,0,0,0,0,0,0
13877,1978,0,0,0,0,0,0,0
13879,2003,0,0,0,0,0,0,0
13879,2004,0,0,0,0,0,0,0
13879,2005,0,0,0,0,0,0,0
13879,2006,0,0,0,0,0,0,0
13879,2007,0,0,0,0,0,0,0
13879,2008,0,0,0,0,0,0,0
13879,2009,0,0,0,0,0,0,0
13881,2003,0,0,13,0,0,0,0
13881,2004,0,91,123,0,0,0,0
13881,2005,0,87,68,0,0,0,0
13881,2006,0,18,23,0,0,0,0
13881,2007,0,0,11,0,0,0,0
13882,2006,0,0,0,0,0,0,0
13882,2007,0,0,0,0,0,0,0
13884,1960,0,0,0,0,0,0,0
13884,1961,0,0,0,0,0,0,0
13884,1962,0,8,0,0,0,0,0
13884,1963,0,0,0,0,0,0,0
13884,1964,0,0,0,0,0,0,0
13884,1965,0,0,0,0,0,0,0
13884,1966,0,0,0,0,0,0,0
13884,1967,0,0,0,0,0,0,0
13884,1968,0,0,0,0,0,0,0
13884,1969,0,0,0,0,0,0,0
13886,1994,0,0,0,0,0,0,0
13886,1995,0,0,0,0,0,0,0
13886,1996,0,0,0,0,0,0,0
13894,2009,0,0,0,0,30,0,0
13894,2010,0,0,0,0,0,0,0
13894,2011,0,0,0,0,21,0,0
13894,2012,0,0,0,0,30,0,0
13894,2013,0,0,0,0,10,0,0
13894,2014,0,0,0,0,8,0,0
13895,1983,0,0,0,0,0,0,0
13895,1984,0,0,0,0,0,0,0
13895,1985,0,0,0,0,0,0,0
13895,1987,0,0,0,0,0,0,0
13896,2009,0,0,0,0,0,0,0
13899,1970,0,209,67,0,0,0,2
13899,1971,0,25,6,0,0,0,1
13899,1972,0,33,33,0,0,0,0
13900,1987,875,127,0,3,0,0,5
13900,1988,2119,225,0,11,0,0,10
13900,1989,4318,358,0,20,0,0,32
13900,1990,1925,186,0,12,0,0,11
13900,1991,1362,108,0,8,0,0,5
13900,1992,271,33,0,2,0,0,2
13900,1993,105,4,0,1,0,0,0
13900,1994,1010,34,0,7,0,0,9
13900,1995,367,17,0,2,0,0,4
13900,1996,554,38,0,3,0,0,3
13902,1972,0,0,0,0,0,0,0
13904,1999,0,7,70,0,0,0,1
13904,2000,0,8,18,0,0,0,0
13904,2001,0,19,95,0,0,0,1
13904,2002,0,54,81,0,0,0,3
13905,1992,0,0,0,0,0,0,0
13905,1993,0,0,0,0,0,0,0
13905,1994,0,0,0,0,0,0,0
13905,1995,0,0,0,0,0,0,0
13905,1996,0,0,0,0,0,0,0
13905,1997,0,0,0,0,0,0,0
13905,1999,0,0,0,0,0,0,0
13906,1984,0,0,0,0,0,0,0
13906,1987,0,0,0,0,0,0,0
13907,2011,0,0,0,0,0,0,0
13908,2000,0,0,0,0,0,0,0
13910,2012,0,0,0,0,0,0,0
13912,1966,0,0,34,0,0,0,0
13912,1967,0,0,397,0,0,0,4
13912,1968,0,0,41,0,0,0,0
13912,1969,0,0,24,0,0,0,0
13912,1970,0,0,0,0,0,0,0
13912,1971,0,0,0,0,0,0,0
13912,1972,0,0,0,0,0,0,0
13912,1973,0,0,0,0,0,0,0
13912,1974,0,0,0,0,0,0,0
13912,1976,0,0,12,0,0,0,0
13915,2002,0,0,0,0,0,0,0
13915,2006,0,0,0,0,0,0,0
13915,2007,0,0,0,0,0,0,0
13915,2008,0,0,0,0,0,0,0
13916,2002,0,0,0,0,0,0,0
13916,2003,0,0,0,0,0,0,0
13916,2004,0,0,0,0,0,0,0
13916,2005,0,0,0,0,0,0,0
13916,2006,0,0,0,0,0,0,0
13917,2012,17,-9,0,1,0,0,0
13917,2014,400,-2,0,2,0,0,2
13917,2015,1336,15,0,6,0,0,6
13917,2016,26,-6,0,1,0,0,0
13917,2017,56,-3,0,0,0,0,2
13919,1971,0,0,0,0,0,0,0
13920,1968,0,0,58,0,0,0,1
13920,1969,0,0,0,0,0,0,0
13920,1970,0,0,0,0,0,0,0
13920,1971,0,0,27,0,0,0,0
13921,1976,0,0,0,0,0,0,0
13921,1977,0,0,0,0,0,0,0
13921,1978,35,0,0,0,0,0,0
13922,1985,0,0,0,0,0,0,0
13922,1986,0,0,9,0,0,0,0
13922,1987,0,0,0,0,0,0,0
13922,1988,0,0,0,0,0,0,0
13924,2005,0,0,0,0,0,0,0
13924,2006,0,0,0,0,0,0,0
13924,2008,0,0,0,0,3,0,0
13925,1970,0,136,38,0,0,0,1
13925,1971,0,438,380,0,0,0,8
13925,1972,0,798,585,0,0,0,10
13925,1973,0,336,177,0,0,0,3
13925,1974,0,410,168,0,0,0,2
13925,1975,0,325,120,0,0,0,0
13925,1976,0,14,-3,0,0,0,1
13926,1974,0,562,26,0,0,0,4
13926,1975,0,220,47,0,0,0,3
13926,1976,0,797,103,0,0,0,4
13926,1977,0,615,58,0,0,0,5
13926,1978,0,110,29,0,0,0,1
13926,1979,0,472,137,0,0,0,4
13928,1992,0,0,0,0,0,0,0
13928,1993,0,0,0,0,0,0,0
13928,1994,0,0,0,0,0,0,0
13930,2017,0,0,54,0,0,0,1
13931,1980,0,0,0,0,0,0,0
13931,1981,553,68,90,5,0,0,6
13931,1983,146,0,0,2,0,0,1
13931,1984,2673,36,0,20,0,0,23
13931,1985,1428,80,0,7,0,0,14
13931,1986,2444,107,0,18,0,0,20
13931,1987,1896,162,0,19,0,0,9
13931,1988,1580,169,0,13,0,0,10
13931,1989,13,0,0,0,0,0,0
13932,1986,0,0,0,0,0,0,0
13933,2010,0,0,0,0,0,0,0
13933,2011,0,0,0,0,0,0,0
13933,2012,0,0,0,0,0,0,0
13933,2013,0,0,0,0,0,0,0
13934,1994,0,0,0,0,0,0,0
13934,1995,0,0,0,0,0,0,0
13934,1996,0,0,0,0,0,0,0
13934,1997,0,0,0,0,0,0,0
13937,1995,0,0,0,0,0,0,0
13937,1996,0,0,0,0,0,0,0
13937,1997,0,0,0,0,0,0,0
13937,1999,0,0,0,0,0,0,0
13937,2000,0,0,0,0,0,0,0
13938,2009,0,0,0,0,0,0,0
13939,1987,0,0,0,0,0,1,0
13941,2015,0,0,0,0,0,0,0
13941,2016,0,0,0,0,0,0,0
13941,2017,0,0,0,0,0,0,0
13942,1989,0,0,0,0,0,0,0
13942,1990,0,0,0,0,0,0,0
13942,1991,0,0,0,0,0,0,0
13942,1996,0,0,0,0,0,0,0
13942,1997,0,0,0,0,0,0,0
13942,1998,0,0,0,0,0,0,0
13944,1970,0,0,0,0,0,0,0
13944,1971,0,0,0,0,0,0,0
13944,1972,0,0,0,0,0,0,0
13944,1973,0,0,0,0,0,0,0
13944,1974,0,0,0,0,0,0,0
13947,1987,0,0,0,0,0,0,0
13947,1988,0,0,0,0,0,0,0
13947,1989,0,0,0,0,0,0,0
13948,1970,0,0,3,0,0,0,1
13948,1971,0,0,32,0,0,0,1
13948,1972,0,0,192,0,0,0,3
13948,1973,0,0,351,0,0,0,5
13948,1974,0,0,374,0,0,0,6
13948,1975,0,0,217,0,0,0,4
13948,1976,0,0,260,0,0,0,4
13948,1977,0,0,63,0,0,0,0
13948,1978,0,0,0,0,0,0,0
13949,1984,0,0,38,0,0,0,0
13949,1985,0,0,316,0,0,0,0
13949,1986,0,0,106,0,0,0,0
13949,1987,0,3,720,0,0,0,7
13949,1988,0,44,617,0,0,0,5
13949,1989,0,1,476,0,0,0,1
13949,1990,0,0,97,0,0,0,0
13950,2011,0,0,1,0,0,0,0
13950,2012,0,0,51,0,0,0,0
13950,2013,0,0,0,0,0,0,0
13950,2014,0,0,0,0,0,0,0
13951,1985,0,0,34,0,0,0,0
13953,1978,0,0,0,0,0,0,0
13954,1980,0,0,0,0,0,0,0
13954,1981,0,0,0,0,0,0,0
13954,1982,0,0,0,0,0,0,0
13954,1983,0,0,0,0,0,0,0
13954,1984,0,0,0,0,0,0,0
13954,1987,0,0,0,0,0,0,0
13955,2006,0,0,0,0,0,0,0
13955,2007,0,0,-3,0,0,0,0
13955,2008,0,0,0,0,0,0,0
13955,2009,0,0,0,0,2,0,0
13955,2010,0,0,0,0,1,0,0
13955,2011,0,0,0,0,1,0,0
13955,2012,0,0,0,0,0,0,0
13955,2013,0,0,0,0,2,0,0
13955,2014,0,0,0,0,2,0,0
13955,2015,0,0,0,0,0,0,0
13955,2016,0,0,0,0,0,0,0
13956,1966,0,0,0,0,0,0,0
13957,1990,0,0,0,0,0,0,0
13957,1991,0,0,0,0,0,0,0
13957,1992,0,0,0,0,0,0,0
13957,1993,0,0,0,0,0,0,0
13957,1994,0,0,0,0,0,0,0
13957,1995,0,0,0,0,0,0,0
13957,1996,0,0,0,0,0,0,0
13957,1997,0,0,0,0,0,0,0
13957,1998,0,0,0,0,0,0,0
13958,1997,0,0,56,0,0,0,0
13958,1998,0,0,5,0,0,0,0
13958,1999,0,0,6,0,0,0,0
13958,2000,0,0,215,0,0,0,1
13958,2001,0,0,89,0,0,0,2
13958,2002,0,0,159,0,0,0,0
13958,2003,0,0,201,0,0,0,0
13958,2004,0,0,323,0,0,0,3
13958,2005,0,0,224,0,0,0,3
13958,2006,0,0,170,0,0,0,1
13960,2016,0,0,10,0,0,0,0
13960,2017,0,0,11,0,0,0,0
13962,1996,0,0,0,0,0,0,0
13962,1997,0,0,0,0,0,0,0
13962,1998,0,0,0,0,0,0,0
13965,1967,0,7,11,0,0,0,0
13966,2005,0,0,0,0,0,0,0
13966,2006,0,0,0,0,0,0,0
13966,2007,0,0,-9,0,0,0,0
13966,2008,0,0,0,0,2,0,0
13966,2009,0,0,0,0,1,0,0
13966,2010,0,0,0,0,0,0,0
13966,2011,0,0,0,0,0,0,0
13966,2012,0,0,0,0,0,0,0
13966,2013,0,0,0,0,1,0,0
13966,2014,0,0,0,0,1,0,0
13966,2015,0,0,0,0,0,0,0
13967,1981,0,0,0,0,0,0,0
13967,1982,0,0,0,0,0,0,0
13967,1983,0,0,0,0,0,0,0
13967,1984,0,0,0,0,0,0,0
13967,1985,0,0,0,0,0,0,0
13967,1986,0,0,0,0,0,0,0
13967,1987,0,0,0,0,0,0,0
13967,1988,0,0,0,0,0,0,0
13967,1989,0,0,0,0,0,0,0
13967,1990,0,0,0,0,0,0,0
13967,1991,0,0,0,0,0,0,0
13971,1950,0,0,66,0,0,0,0
13972,1950,0,0,89,0,0,0,1
13972,1951,0,9,696,0,0,0,8
13972,1952,0,0,517,0,0,0,6
13972,1953,0,0,327,0,0,0,2
13973,1983,0,0,0,0,0,0,0
13973,1984,0,0,0,0,0,0,0
13973,1985,0,0,0,0,0,0,0
13973,1986,0,0,0,0,0,0,0
13973,1987,0,0,0,0,0,0,0
13973,1988,0,0,0,0,0,0,0
13973,1989,0,0,0,0,0,0,0
13973,1990,0,0,0,0,0,0,0
13973,1991,0,0,0,0,0,0,0
13973,1992,0,0,0,0,0,0,0
13973,1993,0,0,0,0,0,0,0
13973,1994,0,0,0,0,0,0,0
13974,1955,53,298,137,0,0,0,7
13974,1956,0,116,170,1,0,0,1
13974,1957,0,92,137,0,0,0,0
13975,1968,0,0,0,0,0,0,0
13975,1969,0,0,0,0,0,25,0
13975,1970,0,0,0,0,0,20,0
13975,1971,0,0,0,0,0,22,0
13975,1972,0,0,0,0,0,20,0
13975,1973,0,0,0,0,0,13,0
13975,1974,0,0,0,0,0,23,0
13975,1975,0,0,0,0,0,14,0
13975,1976,0,0,0,0,0,12,0
13975,1977,0,0,0,0,0,22,0
13975,1978,0,0,0,0,0,12,0
13976,2006,0,0,0,0,0,0,0
13977,1998,0,0,0,0,0,0,0
13977,1999,0,0,0,0,0,0,0
13977,2000,0,0,0,0,0,0,0
13977,2001,0,0,0,0,0,0,0
13977,2002,0,0,0,0,0,0,0
13977,2003,0,0,0,0,0,0,0
13977,2004,0,0,0,0,0,0,0
13977,2005,0,0,0,0,0,0,0
13977,2006,0,0,0,0,0,0,0
13977,2007,0,0,0,0,0,0,0
13977,2008,0,0,0,0,0,0,0
13977,2009,0,0,0,0,0,0,0
13977,2010,0,0,0,0,0,0,0
13977,2011,0,0,0,0,0,0,0
13977,2012,0,0,0,0,0,0,0
13977,2013,0,0,0,0,0,0,0
13978,1987,0,0,0,0,0,0,0
13979,1971,1164,172,-7,9,0,0,10
13979,1972,2781,351,0,21,0,0,20
13979,1973,1642,293,0,12,0,0,12
13979,1974,1429,204,0,16,0,0,7
13979,1975,1683,186,0,20,0,0,8
13979,1977,1284,270,0,9,0,0,13
13979,1978,3416,202,0,16,0,0,18
13979,1979,3169,186,0,20,0,0,17
13979,1980,3716,166,0,20,0,0,23
13979,1981,1447,28,0,11,0,0,5
13979,1982,880,85,0,8,0,0,6
13979,1983,755,12,0,8,0,0,2
13979,1984,545,42,0,3,0,0,2
13980,1997,0,0,85,0,0,0,0
13980,1998,0,0,0,0,0,0,0
13981,2006,0,0,0,0,0,0,0
13981,2007,0,0,0,0,0,0,0
13981,2008,0,0,0,0,22,0,0
13981,2009,0,0,0,0,70,0,0
13981,2010,0,0,0,0,66,0,0
13981,2011,0,0,0,0,57,0,0
13981,2012,0,0,0,0,63,0,0
13981,2013,0,0,0,0,21,0,0
13981,2014,0,0,0,0,32,0,0
13982,2004,1043,35,0,9,0,0,6
13982,2005,3875,80,0,20,0,0,25
13982,2006,3405,25,0,19,0,0,26
13982,2007,4190,79,0,21,0,0,30
13982,2008,3407,10,0,12,1,0,22
13982,2009,4021,65,0,14,0,0,27
13982,2010,4002,70,0,25,0,0,31
13982,2011,6152,35,0,17,0,0,39
13982,2012,3948,30,0,15,0,0,26
13982,2013,3818,36,0,27,0,0,18
13982,2014,4410,31,0,14,0,0,31
13982,2015,4432,61,0,14,0,0,35
13982,2016,4326,2,0,17,0,0,27
13982,2017,2411,25,0,7,0,0,15
13985,1998,3739,62,0,28,0,0,26
13985,1999,4362,95,0,15,0,0,29
13985,2000,4607,114,0,15,0,0,35
13985,2001,4131,157,0,23,0,0,30
13985,2002,4337,150,0,21,0,0,29
13985,2003,5185,29,-2,14,0,0,38
13985,2004,5253,46,0,12,0,0,54
13985,2005,4037,45,0,10,0,0,29
13985,2006,5431,39,0,16,0,0,39
13985,2007,4442,-11,0,16,0,0,37
13985,2008,4312,20,0,12,0,0,29
13985,2009,5456,-15,0,18,0,0,39
13985,2010,4925,18,0,17,0,0,34
13985,2012,4949,5,0,13,0,0,40
13985,2013,6387,-33,0,13,2,0,61
13985,2014,4938,-24,0,15,2,0,40
13985,2015,2788,4,0,18,0,0,11
13986,2003,0,0,0,0,0,0,0
13986,2004,0,0,0,0,0,0,0
13986,2005,0,0,0,0,0,0,0
13986,2006,0,0,0,0,0,0,0
13986,2007,0,0,0,0,0,0,0
13986,2008,0,0,0,0,4,0,0
13987,1972,0,0,0,0,0,0,0
13987,1973,0,0,0,0,0,0,0
13987,1974,0,0,0,0,0,0,0
13987,1975,0,0,0,0,0,0,0
13988,2005,0,0,0,0,0,0,0
13988,2006,0,0,0,0,0,0,0
13988,2007,0,0,0,0,0,0,0
13989,2012,0,0,0,0,0,0,0
13989,2013,0,0,0,0,0,0,0
13989,2014,0,0,0,0,0,0,0
13990,1979,0,0,0,0,0,0,0
13990,1981,0,0,49,0,0,0,0
13990,1982,0,0,46,0,0,0,0
13991,2008,0,-12,26,0,0,0,0
13991,2009,0,0,822,0,2,0,5
13991,2010,0,2,944,0,4,0,9
13991,2011,0,0,712,0,0,0,7
13991,2012,0,64,449,0,0,0,1
13991,2013,0,0,85,0,0,0,0
13992,2015,31,0,0,0,0,0,0
13992,2016,19,-1,0,1,0,0,0
13992,2017,12,-9,0,0,0,0,0
13993,1987,0,126,8,0,0,0,0
13993,1988,0,389,54,0,0,0,2
13993,1989,0,300,249,0,0,0,6
13993,1991,0,144,5,0,0,0,1
13994,1977,0,0,0,0,0,0,0
13994,1978,0,0,0,0,0,0,0
13994,1979,0,0,0,0,0,0,0
13994,1980,0,0,0,0,0,0,0
13994,1981,0,0,0,0,0,0,0
13994,1982,0,0,0,0,0,0,0
13994,1983,0,0,0,0,0,0,0
13994,1984,0,0,0,0,0,0,0
13995,1987,0,0,0,0,0,0,0
13998,1970,0,0,0,0,0,0,0
13998,1971,0,0,0,0,0,0,0
13998,1972,0,0,0,0,0,0,0
13998,1973,0,0,0,0,0,0,0
13998,1974,0,0,0,0,0,0,0
13998,1975,0,0,0,0,0,0,0
13998,1976,0,0,0,0,0,0,0
13999,1982,0,0,0,0,0,0,0
13999,1987,0,0,0,0,0,0,0
14003,1979,0,0,0,0,0,0,0
14003,1980,64,50,0,0,0,0,0
14003,1987,68,6,0,2,0,0,0
14004,2013,1972,186,0,9,2,0,13
14004,2014,838,52,0,3,0,0,6
14004,2015,561,64,0,3,0,0,4
14004,2016,131,22,0,0,0,0,0
14004,2017,265,15,0,1,0,0,1
14005,1984,0,2,703,0,0,0,4
14005,1985,0,0,915,0,0,0,5
14005,1986,0,20,260,0,0,0,4
14005,1987,0,-10,545,0,0,0,6
14005,1988,0,27,1029,0,0,0,4
14005,1989,0,0,563,0,0,0,1
14005,1990,0,0,169,0,0,0,0
14006,2002,0,0,0,0,0,0,0
14006,2003,0,0,0,0,0,0,0
14006,2004,0,0,0,0,0,0,0
14006,2005,0,0,0,0,0,0,0
14006,2006,0,0,0,0,0,0,0
14006,2007,0,0,0,0,0,0,0
14006,2008,0,0,0,0,61,0,0
14006,2009,0,0,0,0,29,0,0
14007,1997,0,0,0,0,0,0,0
14007,1998,0,0,0,0,0,0,0
14008,1996,0,0,18,0,0,0,0
14009,1979,0,-3,0,0,0,0,0
14009,1980,0,0,0,0,0,0,0
14009,1981,0,0,0,0,0,0,0
14010,2001,0,0,1,0,0,0,1
14010,2002,0,0,106,0,0,0,1
14010,2003,0,15,257,0,0,0,2
14010,2004,0,0,192,0,0,0,1
14010,2005,0,2,129,0,0,0,1
14010,2006,0,1,91,0,0,0,3
14010,2007,0,0,107,0,0,0,1
14010,2008,0,0,141,0,0,0,2
14010,2009,0,0,13,0,0,0,0
14010,2010,0,0,43,0,1,0,1
14011,1988,0,0,0,0,0,0,0
14011,1989,0,0,0,0,0,0,0
14011,1990,0,0,0,0,0,0,0
14011,1991,0,0,0,0,0,0,0
14011,1992,0,0,0,0,0,0,0
14011,1993,0,0,0,0,0,0,0
14011,1994,0,0,0,0,0,0,0
14011,1995,0,0,0,0,0,0,0
14011,1996,0,0,0,0,0,0,0
14011,1997,0,0,0,0,0,0,0
14011,1998,0,0,0,0,0,0,0
14011,1999,0,0,0,0,0,0,0
14012,2003,0,0,0,0,0,0,0
14012,2004,0,0,0,0,0,0,0
14012,2005,0,0,-1,0,0,0,0
14012,2006,0,0,0,0,0,0,0
14012,2007,0,0,0,0,0,0,0
14012,2008,0,0,0,0,0,0,0
14012,2009,0,0,0,0,1,0,0
14012,2010,0,0,0,0,0,0,0
14013,2014,175,29,0,2,0,0,1
14013,2015,1500,230,0,5,0,0,7
14017,1965,0,0,0,0,0,0,0
14017,1970,0,0,0,0,0,0,0
14017,1971,0,0,0,0,0,0,0
14017,1972,0,0,0,0,0,0,0
14017,1973,0,0,0,0,0,0,0
14017,1974,0,0,0,0,0,0,0
14017,1975,0,0,0,0,0,0,0
14017,1976,0,0,0,0,0,0,0
14017,1977,0,0,0,0,0,0,0
14017,1978,0,0,0,0,0,0,0
14020,2013,0,0,0,0,2,0,0
14020,2014,0,0,0,0,2,0,0
14020,2015,0,0,0,0,0,0,0
14021,2010,0,0,0,0,0,0,0
14021,2011,0,0,0,0,1,0,0
14021,2012,0,0,0,0,3,0,0
14021,2013,0,0,0,0,10,0,0
14021,2014,0,0,0,0,14,0,0
14021,2015,0,0,0,0,6,0,0
14021,2016,0,0,0,0,0,0,0
14021,2017,0,0,0,0,4,0,0
14022,1974,140,20,0,3,0,0,2
14022,1975,235,78,0,2,0,0,3
14022,1976,998,230,0,16,0,0,9
14024,2016,0,0,0,0,15,0,0
14024,2017,0,0,0,0,0,0,0
14025,1952,0,0,17,0,0,0,1
14025,1953,0,0,19,0,0,0,0
14027,1953,66,15,0,2,0,0,1
14027,1955,280,-1,0,3,0,0,3
14027,1956,1585,152,0,19,0,0,14
14027,1957,238,10,0,5,0,0,1
14028,1987,0,0,0,0,0,0,0
14029,1966,0,0,1,0,0,0,0
14029,1970,0,0,0,0,0,0,0
14031,1972,0,0,0,0,0,34,0
14031,1973,0,0,0,0,0,21,0
14031,1974,0,0,0,0,0,25,0
14031,1975,0,0,0,0,0,1,0
14031,1976,0,0,0,0,0,10,0
14031,1977,0,0,0,0,0,13,0
14031,1978,0,0,0,0,0,11,0
14031,1979,0,0,0,0,0,4,0
14031,1980,0,0,0,0,0,3,0
14033,1956,0,298,70,0,0,0,7
14033,1957,0,481,171,0,0,0,4
14033,1958,0,428,87,0,0,0,1
14033,1959,0,176,81,0,0,0,5
14033,1960,0,240,32,0,0,0,3
14033,1961,0,146,20,0,0,0,4
14033,1962,0,406,306,0,0,0,6
14033,1963,0,447,399,0,0,0,4
14033,1964,0,98,181,0,0,0,5
14033,1965,0,47,43,0,0,0,0
14033,1966,0,5,0,0,0,0,0
14036,1976,0,0,0,0,0,0,0
14037,1997,0,0,0,0,0,29,0
14037,1998,0,0,0,0,0,26,0
14037,1999,0,0,0,0,0,41,0
14037,2000,0,0,0,0,0,29,0
14037,2001,0,-5,0,0,0,20,0
14037,2002,0,0,0,0,0,24,0
14037,2003,0,0,0,0,0,22,0
14037,2004,0,0,0,0,0,12,0
14037,2005,0,0,0,0,0,25,0
14037,2006,0,0,0,0,0,26,0
14037,2007,0,0,0,0,0,10,0
14037,2008,0,0,0,0,0,24,0
14037,2009,0,0,0,0,0,24,0
14037,2010,0,0,0,0,0,28,0
14037,2011,0,0,0,0,0,22,0
14037,2012,0,0,0,0,0,6,0
14038,2011,0,8,31,0,0,0,0
14038,2012,0,0,0,0,0,0,0
14043,1981,0,11,584,0,0,0,1
14043,1982,0,0,207,0,0,0,3
14043,1983,0,7,336,0,0,0,2
14043,1985,0,-7,226,0,0,0,2
14043,1986,0,0,24,0,0,0,0
14043,1987,0,0,7,0,0,0,0
14045,2010,0,0,0,0,0,0,0
14045,2011,0,4,24,0,0,0,0
14045,2014,0,0,0,0,0,0,0
14045,2015,0,0,300,0,1,0,0
14045,2016,0,15,0,0,0,0,0
14046,1972,0,223,218,0,0,0,1
14046,1973,0,308,235,0,0,0,4
14046,1974,0,127,138,0,0,0,2
14046,1975,0,363,526,0,0,0,4
14046,1976,0,312,168,0,0,0,2
14046,1977,0,0,0,0,0,0,0
14047,1983,2403,45,0,8,0,0,24
